atas tvaṃ karmaṇā tena | HV_App.I,41.1396a
atas tvāṃ kṣamayāmy aham | HV_112.110d
ataḥ kṣamasva bhagavan | HV_App.I,31.2598a
ataḥ para karomi kim | **HV_App.I,42B.2824**196B:17b
ataḥ parataraṃ kṛṣṇa | HV_70.38c
ataḥ paraṃ pravakṣyāmi | HV_App.I,4.1a
ataḥ paraṃ pravakṣyāmi | HV_App.I,40.103a
ataḥ pātrataraḥ ko 'nyas | HV_App.I,20.349a
ataḥ pauṣkarikās tu te | **HV_App.I,41.373**27:2b
ataḥprabhṛti saṃgrāmān | HV_App.I,18.957a
ataḥprabhṛti saṃgrāmo | HV_App.I,18.414a
ataḥ prasādayiṣye tvāṃ | HV_App.I,20.525a
ataḥ samastadevānāṃ | HV_App.I,29.776a
ataḥ stavīmi tāṃ devīṃ | **HV_App.I,35.64**4:2
atikramyodadher velām | HV_App.I,18.319a
atikrāntasya kālasya | HV_38.14c
atikrāmati yo dvijaḥ | HV_App.I,6A.77b
atikruddhasya siṃhasya | *HV_109.6ab*1260:1a
atikruddhā tathānyāha | HV_App.I,9A.34a
atikruddho 'tha ḍibhako | HV_App.I,31.3570a
atikṣubdho mahārājo | HV_App.I,22A.13a
atigambhīranisvanaḥ | HV_App.I,42A.505b
aticakrāma vegitaḥ | HV_App.I,18.579b
ati candraṃ ca sūryaṃ ca | HV_App.I,42A.100a
aticandraḥ sulocanaḥ | HV_App.I,42B.2863b
aticandrārkabhāsvaraiḥ | HV_93.34d
aticāraṃ cacāra ha | *HV_66.25*762:2b
atijvalantaṃ roṣeṇa | HV_App.I,31.2458a
atitvaritavikrāntās | HV_App.I,31.3124a
atithis tu kuśāj jajñe | HV_10.75c
atithis tvaṃ hi mantroktaḥ | HV_39.26c
atithau pūjyamāne ca | HV_App.I,31.273a
atidānte bṛhaddurge | HV_87.47c
atidāho mahān svedaḥ | HV_App.I,32.59a
atidurlalitaiḥ kanyā | HV_App.I,29E.138a
atidurvedham āyasaiḥ | HV_App.I,11.205b
atidevair amānuṣyaiḥ | HV_65.25c
atidaivaṃ kṛtaṃ karma | HV_62.11c
atidaivaṃ tu kṛṣṇasya | HV_61.60a
atināmā sahiṣṇuś ca | HV_App.I,42B.2673a
atināmā sahiṣṇuś ca | HV_7.27a
atipravṛddhaṃ tejobhir | HV_App.I,41.1693a
atipravṛddhaṃ saṃgrāmaṃ | HV_App.I,31.3278a
atipravṛddho duṣṭātmā | HV_App.I,31.3349a
atipravṛddho mattaś ca | HV_67.9a
atiprasaktau krīḍāyāṃ | HV_App.I,9.1a
atiprasaktau ghoṣeṣu | *HV_51.11*641a
atiprasaktau tau dṛṣṭvā | HV_App.I,9.16a
atiprasaktau tau dṛṣṭvā | HV_51.12a
atiprasaṅgaṃ tu vicintya kṛṣṇas | HV_App.I,29D.368
atimānuṣakarmaṇām | HV_62.87b
atimukteṣu cākṣobhya | HV_App.I,18.545a
atirātraphalaṃ labhet | HV_App.I,40.53b
atirātrasya yajñasya | HV_App.I,40.151a
atirātrasya yajñasya | **HV_App.I,40.153**45:2a
atirātre mahābāhur | HV_App.I,42B.861a
ativartanti sarvathā | HV_App.I,29C.93b
ati vāyor atha gatim | HV_110.10a
ativīryabalodagras | HV_App.I,42B.2392a
ativīryaḥ sa pārthivaḥ | HV_App.I,7.90b
ativṛṣṭiḥ kṛtā kṛṣṇa | HV_62.14c
ativṛṣṭena lokasya | HV_61.15c
atiśayase svaguṇaiḥ pitāmahaṃ svam | HV_App.I,42B.59
atiṣṭat samare daityaḥ | HV_App.I,42B.1444a
atiṣṭhata śacīpatiḥ | HV_App.I,43.123b
atiṣṭhat samarākāṅkṣī | HV_33.8c
atiṣṭhan kiṃkiṇīkinaḥ | HV_27.23d
atisārā jvarāś caiva | **HV_App.I,42B.1946**118:1a
ati sūryaṃ ca candraṃ ca | HV_31.140c
atīkṣṇad aṇḍāś caturo | HV_41.7c
atītanāgatānāṃ vai | HV_7.46c
atītānāgatajñaś ca | HV_115.22c
atītānāgataṃ yad vai | *HV_118.4*1585a
atītānāgataṃ vākyam | HV_118.1c
atītā vartamānāś ca | HV_7.6a
atītā vartamānāś ca | HV_7.37c
atītāḥ kathitā rājan | *HV_31.148*480a
atīte divase vīre | *HV_109.67*1281a
atītya ca yadūn sarvān | HV_107.71c
atītya yadumukhyānāṃ | HV_App.I,26.65a
atīva triṣu lokeṣu | HV_21.3c
atīva tvaṃ hi loke 'smin | HV_73.28a
atīva devā rakṣanti | HV_78.13a
atīva balavantaṃ hi | HV_90.2a
atīva bālabhāvatvād | HV_App.I,20.523a
atīva bhīmaḥ saṃhrādo | HV_App.I,42B.978a
atīva manasā prīta | HV_App.I,31.832a
atīvamānuṣīṃ medhāṃ | HV_79.7a
atīva mitratāṃ yāto | HV_App.I,31.3111a
atīva ruṣṭo vārṣṇeya | **HV_App.I,18.937**107:1a
atīva raudraṃ sa bibharti rūpam | HV_App.I,42B.478
atīva raudraṃ sa bibharti rūpaṃ | *HV_112.27*1369:18
atīva vijayel lokān | HV_App.I,29C.120a
atīva śuśubhe rājan | HV_App.I,31.3303a
atīva śuśubhe rūpaṃ | HV_110.3a
atīva sukumārāṅgī | HV_App.I,15.35a
atīva saumyaḥ so 'py āsīd | HV_93.49c
atīva hāsakālo 'yaṃ | HV_App.I,31.1440a
atīva hi purī ramyā | HV_91.23a
atulām ṛddhim āpnuyāt | *HV_113.82*1543:2b
atṛptās tava saukhyānāṃ | HV_App.I,18.1047a
ato dāsījanā devi | HV_App.I,32.40a
ato na kṛtam ātithyam | HV_App.I,20.546a
ato na jāne 'ham iti | HV_App.I,31.2534a
ato 'nyathā na śakto 'haṃ | HV_App.I,20.745a
ato buddhyā samīkṣasva | **HV_App.I,42A.406**32:10a
ato mahattaraṃ bhūyo | **HV_App.I,40.1**1:20a
ato 'rthaṃ na praviṣṭo 'haṃ | HV_App.I,20.551a
ato 'rthaṃ vainateya tvāṃ | HV_App.I,20.1112a
ato 'rthaṃ vainateyo 'yaṃ | HV_App.I,20.587a
ato vada yathāproktaṃ | HV_App.I,31.2793a
ato 'haṃ virame tāta | HV_App.I,31.172a
atmamāyāmayaṃ rūpaṃ | HV_99.47c
atmarūpaprakāśena | HV_App.I,41.166a
atyatiṣṭhad daśāṅgulam | HV_App.I,31.1168b
atyadbhutam acintyaṃ ca | HV_92.41a
atyadbhutam idaṃ cāsīd | HV_96.33a
atyadbhutam idaṃ vākyaṃ | HV_App.I,36.37a
atyadbhutam idaṃ viṣṇo | HV_App.I,31.3638a
atyadbhutam ivābhavat | HV_App.I,7.99b
atyadbhutayaśorāśi+ | HV_App.I,31.2950a
atyadbhutaṃ cāhavaṃ draṣṭukāmaḥ | *HV_112.27*1369:28
atyadbhutaṃ mayā dṛṣṭaṃ | HV_App.I,31.2074a
atyadbhutaṃ mahāghoraṃ | HV_App.I,31.3460a
atyadbhutaṃ mahāpuṇyaṃ | HV_App.I,31.31a
atyadbhutaṃ mahāyuddham | HV_App.I,31.3194a
atyadbhutaṃ mahāraudraṃ | HV_App.I,31.3118a
atyadbhutaṃ sugandhaṃ ca | HV_App.I,29.151a
atyadbhutāni karmāṇi | **HV_App.I,40.1**1:9a
atyadbhutāni karmāṇi | HV_1.3a
atyadbhutāni karmāṇi | HV_96.29c
atyadbhutau suvikrāntau | HV_App.I,31.3269a
atyantakheditau yuddhe | HV_App.I,31.3273a
atyantaduḥkhitā viṣṇo | HV_App.I,31.2536a
atyantabalinau mattau | HV_App.I,31.2557a
atyantabalinau mattau | HV_App.I,31.2579a
atyantabhaktau deveśe | HV_App.I,31.2199a
atyantabhadraṃ lokeṣu | HV_App.I,31.3130a
atyantavismayāviṣṭā | *HV_48.17*604:13a
atyantavairī daityānām | HV_App.I,29F.176a
atyantaṃ phalam āpnuyuḥ | HV_App.I,41.1525b
atyantaṃ śiraso lakṣmīṃ | HV_77.9c
atyantādbhutadarśanām | HV_App.I,42.283b
atyarthaṃ yādaveśvarān | HV_App.I,31.3465b
atyarthaṃ rūpataḥ kāntā | *HV_87.37cd*1002a
atyarthaṃ vai raṇe śūrāḥ | **HV_App.I,42B.1796**112:1a
atyarthaṃ śrāmyate vīra | HV_99.20c
atyarhā ca matā me tvam | HV_App.I,29.38a
atyāsannatayā kaṣṭam | HV_App.I,11.180a
atyāharaṇakīrtanam | HV_App.I,44.51b
atyugratapasaṃ dṛṣṭvā | HV_App.I,6B.30a
atyucchritaṃ mahāśākhaṃ | HV_App.I,11.211a
atyujjvalaṃ mahācitraṃ | *HV_107.67ab*1185a
atyuṣṇagharghararavāḥ | HV_App.I,11.29a
atyuṣṇaṃ vakṣaso nṛpa | HV_App.I,31.1695b
atra karmaiva kāraṇam | *HV_78.32ab*870:14b
atra kautūhalaṃ hi me | HV_App.I,14.6b
atra te vartayiṣyāmi | HV_7.55a
atra te vartayiṣyāmi | HV_11.16a
atra te vasatas tāta | HV_App.I,18.62a
atra pūto bhaviṣyāmi | **HV_App.I,31.581**6:1a
atra prakāśitātmānaṃ | HV_App.I,20.986a
atra bhedo hi dāruṇaḥ | HV_App.I,29.855b
atra manyus tu me deva | HV_App.I,29.261a
atra me nāradaḥ prāha | HV_65.58c
atra me bhagavan kiṃ nu | HV_43.31c
atra me vismayo mahān | HV_App.I,42B.7b
atra me śaṅkate buddhir | HV_65.46a
atra me saṃśayas tīvraḥ | HV_11.34a
atra me saṃśayo brahmann | HV_App.I,42B.7a
atra rudro mahātejā | *HV_110.33*1307:3a
atra vaṃśe ca vaṃśas te | **HV_App.I,18.67**9:2a
atra vā kutra deveśaḥ | HV_App.I,31.387a
atra vai nigrahaḥ kāryas | HV_75.21c
atra vo 'ṃśā vibhajyantāṃ | HV_43.53a
atra snātvā vayaṃ yāmo | HV_App.I,26.57a
atra hetur ayaṃ yuddhe | HV_App.I,29B.131a
atrākhyānāni yāvanti | **HV_App.I,44.59**15:8a
atrāṇāṃ vāruṇārthāya | HV_112.25c
atrāntardharaṇīdeśe | HV_App.I,29.1351a
atrāścaryādbhutaṃ mantram | HV_App.I,24.1a
atridivaṃ tvaṃ gamiṣyasi | HV_47.45d
atrir aśvaśirā bhadraḥ | HV_App.I,31.293a
atrir vasiṣṭho jamadagnir aurvo | HV_App.I,42B.553
atrir vasiṣṭho bhagavān | HV_7.30a
atrivaṃśasamutpannas | HV_5.1c
atriśreṣṭhāni gotrāṇi | HV_23.12a
atriḥ pitṛsamo guṇaiḥ | *HV_20.0*313:5b
atraiva tāvat tvaritaṃ | HV_App.I,42B.1790a
atraiva prāyaśas tatra | *HV_109.32*1265:1a
atraiva mahatī prītir | HV_App.I,31.399a
atraivodāharantīmaṃ | *HV_23.51*364:1a
atropaviṣṭaṃ deveśaṃ | HV_App.I,20.397a
atha kāryanirodhaḥ syān | HV_113.10c
atha kālasya mahato | HV_App.I,41.1830a
atha kālotsavaṃ cakre | HV_App.I,29F.266a
atha kiṃ bahunoktena | *HV_81.79*919:24a
atha kṛṣṇaś ca rāmaś ca | HV_App.I,11.90a
atha kṛṣṇaś ca rāmaś ca | HV_App.I,11.108a
atha kṛṣṇas tadā rāmaṃ | HV_App.I,12.176a
atha kṛṣṇasya kauravya | HV_App.I,29.1514a
atha kṛṣṇaṃ tadovāca | HV_App.I,29B.439a
atha kṛṣṇo 'bravīd vākyaṃ | *HV_113.57*1528:1a
atha kṛṣṇo hṛṣīkeśaḥ | HV_App.I,31.3480a
atha ketumataḥ putro | HV_App.I,7.56a
atha kruddho nṛpavaro | HV_App.I,31.3296a
atha gandhaṃ samāsādya | HV_App.I,41.1772a
atha citrarathasyāpi | HV_23.36a
atha cintayatas tasya | **HV_App.I,42B.2957**224:3a
atha cintayatī sā tu | HV_App.I,33.3a
atha cet tvaṃ kṣaṇaṃ tiṣṭha | HV_App.I,31.3497a
atha ceṣṭitum ārabdhā | HV_App.I,41.874a
atha cchidram abhūt tadā | HV_App.I,41.311b
atha tatra mahāśabdaḥ | HV_App.I,31.1577a
atha tad durlabhaṃ dṛṣṭvā | *HV_112.93*1435:1a
atha tasyā nirīkṣantyāḥ | *HV_99.7*1109:3a
atha tasyām avasthāyāṃ | HV_App.I,11.112a
atha tasyām avasthāyāṃ | HV_App.I,12.124a
atha tasyām avasthāyāṃ | *HV_108.12e*1217:3a
atha tasyāṃ vṛṣā rātrau | HV_App.I,12.112a
atha taṃ haṃsaḍibhayor | HV_App.I,31.2877a
atha tān durabhiprāyān | *HV_71.43*814:5a
atha tān vāgbhir ugrābhis | HV_108.34a
atha tābhyo yathānaṣṭaṃ | HV_App.I,9A.51a
atha tām iṅgitair jñātvā | *HV_108.11cd*1214:20a
atha tāṃ kārttikeyasya | *HV_112.99*1445:12a
atha te guravaḥ śaptās | HV_118.29a
atha tena samādiṣṭaḥ | HV_App.I,31.3506a
atha te pārṣadās tatra | *HV_107.6*1161:4a
atha te ballavān dṛṣṭvā | HV_App.I,12.63a
atha te sodarā jātā | *HV_16.28*300:5a
atha tau jātaharṣau tu | HV_58.1a
atha tau bāhubhir ghoraiḥ | HV_App.I,31.1806a
atha tau haṃsaḍibhakau | HV_App.I,31.3091a
atha trayodaśe varṣe | HV_App.I,11.7a
atha dāmodaraḥ kāścij | *HV_63.34*736:1a
atha dāmodaraḥ śīghraṃ | HV_App.I,11.279a
atha dāmodaraḥ śrīmān | HV_52.8a
atha divyena madhuram | HV_62.10c
atha dīkṣāṃ samāsthāya | HV_App.I,41.1722a
atha dīptāyudhodagrā | *HV_108.12e*1217:8a
atha dīrghasya kālasya | HV_42.23a
atha dīrghasya kālasya | HV_42.27a
atha dīrgheṇa kālena | HV_App.I,7.109a
atha duryodhano rājā | HV_29.28a
atha devaprabhāvena | HV_App.I,29C.161a
atha daityasahasreṇa | HV_App.I,42B.1148a
atha daityā jayaṃ prāptā | HV_App.I,43.87a
atha daityādhipaṃ prāha | HV_App.I,42B.2926a
atha daityā bhinnadehāḥ | HV_App.I,43.75a
atha daityā hatās tatra | HV_App.I,41.1702a
atha daityo bhagaṃ samyag | **HV_App.I,42B.1242**70:1a
atha drutam agāt kṛṣṇo | *HV_29.15*445:4a
atha dvāravatīṃ prāpya | HV_App.I,33.1a
atha dvitīyaṃ vakṣyāmi | HV_App.I,29A.224a
atha nandaṃ samāsādya | *HV_79.0*876:1a
atha nāṇas tu taṃ dṛṣṭvā | *HV_112.51*1407:1a
atha nārāyaṇasuto | HV_App.I,29.1126a
atha patyur niketanam | *HV_8.14*145:6b
atha parvatabhūtaṃ tat | HV_103.21a
atha pārthivam aiśvaryaṃ | HV_App.I,41.1001a
atha putrasahasrāṇi | HV_3.6a
atha putrān imāṃs tasya | HV_7.24a
atha pūrṇāyatotsṛṣṭaiḥ | HV_App.I,42B.1220a
atha pūrvajam āmantrya | HV_App.I,11.293a
atha pradyumnakaunteyāv | HV_App.I,29E.104a
atha prabhāte vimale | HV_App.I,31.3445a
atha pravivyathur devāḥ | HV_36.60a
atha praviśya dharmātmā | HV_App.I,31.2762a
atha babhrur mahātmānaṃ | HV_App.I,17.33a
atha bāṇapuraṃ dṛṣṭvā | *HV_110.33*1307:1a
atha bāṇasahasreṇa | HV_App.I,42B.2125a
atha bāṇaḥ śaraughāṇi | *HV_108.60*1240:7a
atha bāṇo 'bravīd vākyaṃ | *HV_106.6*1148:12a
atha brahmatanūjas tu | *HV_47.8*579:1a
atha brahmaśiro nāma | HV_App.I,31.3530a
atha brahmā mahābhāgo | HV_App.I,41.1607a
atha bhagavān api bhāskaro raviḥ | HV_App.I,31.3431
atha bhīto mahāraudram | **HV_App.I,31.3531**26:2a
atha bhīto mahāraudram | HV_App.I,31.3538a
atha bhīmarathasyāsīt | HV_26.23a
atha bhūtāni sarvāṇi | HV_App.I,41.1664a
atha bhūtau mahāghorau | HV_App.I,31.3482a
atha bhūtvā kumārī sā | HV_27.10a
atha bhūyo 'surādhipam | **HV_App.I,42B.2923**214:1b
atha mām abravīd devo | *HV_100.57ab*1121:11a
atha māheśvaraṃ kṛṣṇo | HV_App.I,31.3524a
atha māṃ pratyabhāṣata | HV_100.51d
atha mūrtiṃ samādhāya | HV_App.I,41.630a
atha yuddhaṃ samālipsuḥ | *HV_81.79*919:13a
atha yuṣmān harir brūyāt | **HV_App.I,42B.2584**172:2a
atha yogavidāṃ śreṣṭham | HV_App.I,41.340a
atha raktamahāvṛṣṭir | HV_App.I,42B.1546a
atha rākṣasarājas tu | HV_App.I,31.3416a
atha rājā jagannātham | HV_App.I,31.2139a
atha rājā vivasvantam | *HV_28.12*435:6a
atha rājā śiraḥsnāto | HV_19.15a
atha rājā sutaṃ dṛṣṭvā | HV_App.I,5.77a
atha rātrau kvacid dṛptān | HV_App.I,12.60a
atha rāmo balī sākṣān | HV_App.I,31.3418a
atha rāmo 'bravīd vākyaṃ | HV_110.11a
atha rudro 'pi sahasā | *HV_112.32*1379:6a
atha roṣavirūpākṣaḥ | HV_App.I,28A.93a
atharvaṇas tu yo bhāgaḥ | HV_App.I,41.793a
atharvaṇi ca yan matam | HV_100.66b
atharvabhūtā ity ete | HV_App.I,41.495a
atharvāṅgirasair api | HV_20.12d
atharvāṇam atho divyaṃ | HV_App.I,42B.1845a
atharvāṇaṃ ca mūrdhataḥ | HV_App.I,41.788b
atharvāṇaṃ suśirasaṃ bhūtayoniṃ | HV_App.I,29.902
atha vajrapure bhūri+ | HV_App.I,44.53a
atha vatsān muhur baddhān | HV_App.I,9A.16a
atha varṣagaṇān evaṃ | HV_App.I,40.91a
atha vā kasya putratvaṃ | HV_45.45a
atha vā kaḥ smariṣyati | HV_App.I,29.277b
atha vā kuśalaṃ nāma | HV_App.I,21.32a
atha vā goṣu nirbandho | *HV_113.43*1507:4a
atha vā jyeṣṭham evaikam | HV_App.I,29A.229a
atha vā tiṣṭha kiṃcit tu | HV_App.I,31.1640a
atha vā tiṣṭhata rathaiḥ | **HV_App.I,18.823**90:1a
atha vā tiṣṭhata rathaiḥ | *HV_81.73cd*915a
atha vā naiva vidyeta | HV_App.I,41.1290a
atha vā naiva saṃkhyātuṃ | HV_App.I,41.710a
atha vā prāṇinas tāta | HV_83.9c
atha vā bhavitavyena | HV_App.I,29.858a
atha vā mitrabhāvāc ca | HV_App.I,31.2856a
atha vā mūrkha eva ca | HV_App.I,31.2298b
atha vā me prayacchasva | HV_App.I,29F.29a
atha vāyur ghanībhūtvā | HV_App.I,41.1551a
atha vā rajatānvitam | HV_13.66b
atha vā sarvavid viṣṇuḥ | HV_App.I,31.2711a
atha vāhaṃ bhaviṣyāmi | *HV_78.32ab*870:23a
atha vijñāya yogena | HV_29.35a
atha viddho dṛḍhaṃ tena | HV_App.I,31.3508a
atha vivyādha samare | HV_App.I,42B.1224a
atha viṣṇur mahātejā | HV_App.I,29.1028a
atha viṣṇur mahāyogī | HV_App.I,43.140a
atha visphāryamāṇānāṃ | HV_App.I,42B.1297a
atha vīryamadotsikto | *HV_106.6*1148:22a
atha vegān mudā kṛṣṇaḥ | HV_App.I,9A.6a
atha vaitau mahāvīrau | HV_App.I,31.1797a
atha vai dīpikā rājañ | HV_App.I,31.352a
atha śakro mahābhāgaḥ | *HV_113.63ab*1531:1a
atha śārṅgāyudhasutaṃ | HV_App.I,29.1116a
atha śyenā balāś caiva | HV_App.I,31.3183a
atha satyavatī garbhaṃ | HV_App.I,6B.55a
atha samarahate tu daityarāje | HV_App.I,30.412
atha sarve tu gopālāḥ | HV_App.I,11.188a
atha sarveśvaro viṣṇuḥ | HV_App.I,31.2426a
atha saṃkarṣaṇaḥ śrīmān | HV_App.I,18.516a
atha sā daśame māsi | HV_27.11a
atha sādhyā purī sarvā | HV_App.I,19.32a
atha sā pūjanīyā vai | HV_App.I,5.31a
atha siṃhaṃ pradhāvantam | HV_28.16a
atha siṃhaḥ prasenasya | HV_28.21a
atha sutalam ākramya | HV_App.I,41.1618a
atha sainye mahārāja | HV_App.I,22A.73a
atha sainye mahārāja | *HV_87.50*1005:9a
atha saubhapatiḥ śrīmān | HV_73.18a
atha saumitriṇā bāṇaiḥ | HV_44.49a
atha skannaṃ śarastambe | *HV_23.99*378:7a
atha sma yudhyate bhūyaḥ | HV_App.I,42B.1246a
atha hatvā mahātmānaṃ | HV_App.I,17.38a
atha haṃso mahāraṅge | HV_App.I,31.3284a
athākaron namaskāraṃ | HV_App.I,41.253a
athākāśagataṃ pārthaṃ | HV_App.I,29E.128a
athākāśe punar vācam | HV_102.10a
athā ketumataḥ putro | HV_23.57a
athākṣatamahāvṛṣṭyā | HV_96.19a
athāgneyaṃ mahāraudram | HV_112.19a
athāṅgirās triśūlena | HV_110.29a
athāṅgirāḥ svapuruṣaṃ | *HV_110.21*1303:3a
athāṅgair upaśobhitam | HV_App.I,20.786b
athājñaptas tu bāṇena | HV_110.22a
athājñayā kaṃsanikumbhaśatror | HV_App.I,29D.176
athātaḥ śrūyatāṃ rājan | *HV_20.0*313:1a
athātmakartitaṃ na syāc | HV_App.I,29A.181a
athādityāś ca sādhyāś ca | HV_App.I,42A.61a
athādhiśritaparyante | HV_60.17a
athādhvavidhinā tau tu | **HV_App.I,18.1073**131:2
athāntarā kumārasya | *HV_112.49cd*1396:3a
athāntarikṣe gandharvair | HV_91.42a
athāntarikṣe vyanadan | HV_108.37c
athānyad dhanur ādāya | **HV_App.I,31.3299**24:1a
athānyad dhanur ādāya | HV_88.21a
athānyad rūpam āstāya | HV_App.I,41.443a
athānvagacchad govindaṃ | HV_85.39a
athāparaṃ śaraṃ gṛhya | HV_App.I,30.154a
athāparāhṇasamaye | HV_App.I,11.321a
athāpare mahābhāgāḥ | HV_110.25a
athāpaśyata cāgamya | HV_App.I,5.51a
athāpaśyat sa tāṃ rājā | HV_App.I,6.40a
athāpaśyad gadāyuddhe | *HV_82.19*936:7a
athābravīj jarāsaṃdho | **HV_App.I,20.102**7:1a
athābravīt samudras taṃ | HV_103.4a
athābravīt samudras tu | HV_103.8a
athābhyayād yadūn kruddhaḥ | HV_81.51c
athābhyutthāya vimanāḥ | HV_109.65a
athābhyupagatā lakṣmīr | HV_App.I,42B.2443a
athāmajjat punas tatra | HV_70.31a
athāyayau viṣṇupadī | HV_App.I,29.1273a
athārthagṛham āsādya | HV_92.2a
athāvagamya tattvena | *HV_109.57a*1272:2a
athāvayoḥ puraṃ roddhuṃ | HV_App.I,18.337a
athāśmakānām adhipo | HV_89.17a
athāśruparipūrṇākṣam | HV_95.10a
athāṣṭadhārabāṇena | HV_App.I,29.1162a
athāṣṭabāhuḥ kṛṣṇas tu | HV_110.4a
athāsurāsṛktoyāḍhyā | HV_App.I,29B.340a
athāstaṃ gacchati tadā | HV_68.1a
athāsthānaṃ pratiṣṭhāpya | HV_App.I,13.48a
athāsya putras tv aparo | *HV_15.25*288:1a
athāsyāpaśyata balaṃ | *HV_108.18*1219:11a
athāsyāśvān punar hatvā | HV_App.I,42B.1198a
athāha kṛṣṇam akrūro | HV_70.8a
athāha puṇḍarīkākṣas | HV_App.I,29.621a
athāhāntarhito vipro | HV_67.52a
athāhuko mahābāhuḥ | HV_App.I,39.1a
athedānīm apīcchet sa | HV_App.I,29.825a
athendro garuḍaṃ bāṇair | HV_App.I,29.1195a
atheṣur apare rājann | HV_App.I,29B.30a
athaitān sumanābravīt | HV_17.7b
athaitya dvārakāṃ ramyāṃ | HV_App.I,29.830a
athainaṃ chandayām āsa | HV_App.I,29B.394a
athainaṃ bhagavān bhūyo | HV_App.I,41.241a
athainaṃ saṃnatir dhīrā | HV_19.24a
athaindrasenir ānītaḥ | HV_97.12c
athairāvatam āruhya | HV_App.I,29.1054a
athoktā rāmakṛṣṇayoḥ | HV_App.I,44.32b
athogracakraś cakreṇa | HV_91.56c
atho jagatpatir devaḥ | HV_App.I,28A.80a
athotpāṭya gire śṛṇgaṃ | HV_App.I,42B.1677a
athoddhṛtya kṣitiṃ devo | HV_App.I,42.189a
athodyataiḥ padāgraiś ca | HV_App.I,41.1366a
athopakalpayām āsa | HV_App.I,29.314a
atho yayur mahārāja | HV_App.I,31.3082a
athorasi patat toyaṃ | HV_App.I,29.171a
athorvaśī cāruviśālanetrā | HV_App.I,29D.442
athovāca tadā devī | HV_App.I,31.40a
athovāca tapodhanam | HV_App.I,29.542b
athovāca maducchandāḥ | **HV_App.I,6B.119**7:5a
athovāca mahātejā | HV_91.32a
athovāca mahādevas | HV_App.I,41.1498a
athovāca muniḥ sarvaṃ | HV_App.I,29.840a
athovāca rajis tatra | *HV_21.19*324:1a
atho viṣaphalaṃ chettum | **HV_App.I,11.215**10:1a
athoṃkāravaṣaṭkārau | HV_App.I,24.6a
athoṃkārasahāyo 'sau | HV_App.I,42A.78a
athkāstaṃgamite sūrye | HV_App.I,29A.274a
adakṣiṇaṃ yajñam anṛtvijā hutam | HV_App.I,42B.2949
adadāt pāṇdaveyebhyaḥ | HV_App.I,29B.458a
adadāt sa pṛthak pṛthak | HV_App.I,42.470b
adadād yat tavācyutaḥ | HV_App.I,29.85b
adadāḥ kāśyapāya vai | HV_App.I,21.101b
adadhā gāṃ saparvatām | HV_App.I,13.47b
adadhā bhūtadhātrīṃ tvaṃ | HV_App.I,21.91a
adadhās tvaṃ punaḥ śailaṃ | HV_App.I,21.107a
adambhavṛttayaḥ sarve | HV_65.14a
adarśanaṃ tam ānīya | *HV_108.7*1206:1a
adarśanena maraṇaṃ | HV_App.I,34.14a
adarśayat tatra devaṃ | HV_App.I,31.3145a
adarśayat svam ātmānam | HV_App.I,31.657a
adaśad bāhuvivaraṃ | HV_67.30e
adahat tad vanaṃ sarvaṃ | HV_App.I,11.301a
adahat patitaiḥ sārdhaṃ | HV_App.I,11.300a
adahan nikhilāṃl lokān | HV_App.I,41.131a
adāt tad dhārayad babhrur | HV_29.1c
aditir ditir danuś caiva | HV_App.I,24.22a
aditir ditir danuś caiva | HV_3.45a
aditir ditir danuḥ kālā | HV_App.I,41.497a
aditir ditir dve bhārye | HV_App.I,42B.20a
aditir devatāraṇiḥ | HV_38.20b
aditir devamātā ca | HV_App.I,42B.2625a
aditir devamātā ca | HV_App.I,42B.2649a
aditir devamāteva | HV_96.10c
aditir dharmatattvajñā | HV_App.I,29.1447a
aditir mama puṇyārthaṃ | HV_App.I,29.365a
aditir vratakaṃ cakre | HV_App.I,29A.428a
aditivratakaṃ nāma | HV_App.I,29A.431a
aditiś ca sapaulomī | HV_App.I,29.67a
aditiś cāpi sendrāṇī | HV_App.I,29A.418a
aditiś caiva sarve ca | HV_App.I,29.1260a
aditis tau sutau prītyā | HV_92.56a
aditis tv abravīd vacaḥ | HV_App.I,29.1420b
aditiṃ ca ditiṃ kālām | HV_App.I,42.341a
aditiṃ dharṣayām āsa | HV_91.16c
aditiṃ dharṣayām āsa | *HV_91.19*1036a
aditiṃ saṃpraviśya vai | HV_3.48b
aditiṃ surabhiṃ tathā | HV_45.23d
aditiḥ surabhiś cobhe | HV_45.21a
aditiḥ surabhis tathā | HV_45.36b
aditer api putratvam | HV_32.5a
aditer garbhaparyāye | HV_62.35c
adityā kaśyapo dattaḥ | **HV_App.I,29.365**13:1a
adityā kaśyapo dattaḥ | HV_App.I,29.520a
adityā garbham īpsavaḥ | HV_App.I,42B.2648b
adityā garbhasaṃbhūto | HV_App.I,20.133a
adityā tapasā viṣṇur | HV_App.I,29.760a
adityā dayitaḥ sutaḥ | HV_App.I,42B.2389b
adityā devamātuś ca | HV_App.I,42B.13a
adityādyāḥ sutāḥ sarvā | HV_App.I,29A.23a
adityā dharmanityena | HV_App.I,29.347a
adityā bhavanaṃ puṇyaṃ | HV_92.53c
adityām abhijajñivān | HV_App.I,42.422b
adityālayam uttamam | HV_App.I,42B.2466b
adityā śakrasadanaṃ | HV_App.I,29.1023a
adityā sa kuśair vṛtah | HV_App.I,42.424b
